time,ecg
24033.7,-105063.57142857142
24035.7,-105068.14285714286
24037.7,-105053.28571428571
24039.7,-105043.42857142855
24041.7,-105060.57142857142
24043.7,-105071.14285714284
24045.7,-105044.14285714286
24047.7,-105011.14285714284
24049.7,-105013.0
24051.7,-105032.14285714287
24053.7,-105022.0
24055.7,-104977.99999999999
24057.7,-104942.99999999999
24059.7,-104947.57142857142
24061.7,-104969.0
24063.68,-104960.57142857142
24065.65,-104913.42857142855
24067.63,-104868.0
24069.6,-104855.42857142858
24071.6,-104851.71428571429
24073.6,-104813.28571428571
24075.6,-104744.14285714286
24077.6,-104694.14285714284
24079.6,-104691.28571428571
24081.6,-104709.85714285713
24083.6,-104709.2857142857
24085.6,-104679.99999999999
24087.6,-104644.42857142857
24089.6,-104623.28571428572
24091.6,-104611.0
24093.6,-104586.0
24095.6,-104542.14285714287
24097.6,-104499.14285714286
24099.6,-104480.14285714286
24101.6,-104485.71428571428
24103.6,-104497.2857142857
24105.6,-104497.28571428571
24107.6,-104484.14285714287
24109.6,-104466.85714285714
24111.6,-104454.14285714284
24113.6,-104447.71428571426
24115.6,-104440.42857142857
24117.6,-104419.28571428571
24119.6,-104385.28571428571
24121.6,-104365.71428571428
24123.6,-104383.57142857142
24125.6,-104415.5714285714
24127.6,-104412.99999999999
24129.6,-104371.42857142855
24131.6,-104342.0
24133.6,-104358.14285714286
24135.6,-104386.28571428571
24137.6,-104375.71428571429
24139.6,-104334.14285714286
24141.6,-104319.85714285714
24143.57,-104362.14285714286
24145.55,-104421.0
24147.53,-104443.99999999999
24149.5,-104436.14285714286
24151.5,-104444.57142857142
24153.5,-104488.42857142857
24155.5,-104537.57142857143
24157.5,-104557.28571428571
24159.5,-104552.14285714286
24161.5,-104554.85714285713
24163.5,-104584.71428571428
24165.5,-104629.28571428571
24167.5,-104667.99999999999
24169.5,-104698.28571428571
24171.5,-104732.14285714284
24173.5,-104780.28571428571
24175.5,-104844.2857142857
24177.5,-104911.0
24179.5,-104956.0
24181.5,-104970.28571428572
24183.5,-104976.85714285716
24185.5,-105001.14285714286
24187.5,-105032.57142857142
24189.5,-105040.71428571428
24191.5,-105021.71428571428
24193.5,-105008.28571428571
24195.5,-105029.42857142857
24197.5,-105073.71428571428
24199.5,-105100.71428571429
24201.5,-105091.0
24203.5,-105073.0
24205.5,-105086.28571428571
24207.5,-105124.14285714286
24209.5,-105138.57142857142
24211.5,-105106.42857142857
24213.5,-105065.71428571429
24215.5,-105068.42857142857
24217.5,-105111.14285714286
24219.5,-105139.71428571429
24221.5,-105122.28571428572
24223.5,-105089.14285714286
24225.5,-105088.42857142857
24227.5,-105125.0
24229.5,-105160.14285714286
24231.5,-105163.0
24233.47,-105146.71428571428
24235.45,-105147.71428571428
24237.43,-105178.42857142857
24239.4,-105211.14285714286
24241.4,-105214.57142857142
24243.4,-105194.42857142857
24245.4,-105185.14285714286
24247.4,-105204.71428571428
24249.4,-105238.28571428571
24251.4,-105261.0
24253.4,-105263.14285714284
24255.4,-105255.42857142855
24257.4,-105262.14285714286
24259.4,-105295.28571428571
24261.4,-105329.85714285713
24263.4,-105327.57142857142
24265.4,-105293.85714285714
24267.4,-105279.14285714286
24269.4,-105309.2857142857
24271.4,-105345.71428571428
24273.4,-105338.2857142857
24275.4,-105297.0
24277.4,-105279.0
24279.4,-105307.14285714286
24281.4,-105338.71428571429
24283.4,-105331.85714285713
24285.4,-105306.85714285714
24287.4,-105311.71428571429
24289.4,-105351.0
24291.4,-105386.0
24293.4,-105394.42857142857
24295.4,-105392.71428571426
24297.4,-105404.0
24299.4,-105431.57142857143
24301.4,-105463.85714285714
24303.4,-105487.28571428571
24305.4,-105493.85714285713
24307.4,-105488.42857142855
24309.4,-105489.57142857142
24311.4,-105507.0
24313.38,-105520.57142857142
24315.35,-105498.0
24317.32,-105441.57142857142
24319.3,-105395.85714285714
24321.3,-105393.57142857143
24323.3,-105412.85714285713
24325.3,-105408.99999999999
24327.3,-105375.28571428571
24329.3,-105352.0
24331.3,-105373.0
24333.3,-105419.2857142857
24335.3,-105438.71428571429
24337.3,-105412.57142857142
24339.3,-105384.71428571426
24341.3,-105404.71428571426
24343.3,-105458.5714285714
24345.3,-105486.85714285713
24347.3,-105465.57142857143
24349.3,-105436.28571428571
24351.3,-105448.14285714286
24353.3,-105492.99999999999
24355.3,-105520.14285714286
24357.3,-105503.71428571428
24359.3,-105473.42857142858
24361.3,-105471.71428571428
24363.3,-105499.57142857142
24365.3,-105520.71428571428
24367.3,-105509.42857142857
24369.3,-105477.99999999999
24371.3,-105462.42857142857
24373.3,-105484.42857142855
24375.3,-105527.42857142857
24377.3,-105555.28571428571
24379.3,-105557.99999999999
24381.3,-105563.14285714286
24383.3,-105594.2857142857
24385.3,-105634.42857142855
24387.3,-105647.57142857142
24389.3,-105624.14285714287
24391.3,-105593.42857142858
24393.28,-105589.85714285713
24395.25,-105612.42857142857
24397.22,-105624.2857142857
24399.2,-105599.85714285713
24401.2,-105562.0
24403.2,-105555.42857142857
24405.2,-105586.14285714284
24407.2,-105611.71428571428
24409.2,-105595.71428571429
24411.2,-105552.71428571428
24413.2,-105526.14285714284
24415.2,-105528.5714285714
24417.2,-105521.42857142855
24419.2,-105464.85714285713
24421.2,-105372.14285714284
24423.2,-105295.57142857142
24425.2,-105262.14285714286
24427.2,-105248.0
24429.2,-105220.14285714286
24431.2,-105184.0
24433.2,-105174.42857142855
24435.2,-105211.71428571428
24437.2,-105278.0
24439.2,-105341.14285714284
24441.2,-105386.85714285714
24443.2,-105423.42857142857
24445.2,-105465.71428571428
24447.2,-105520.0
24449.2,-105570.85714285713
24451.2,-105590.42857142857
24453.2,-105572.85714285713
24455.2,-105550.2857142857
24457.2,-105554.2857142857
24459.2,-105576.57142857142
24461.2,-105585.85714285713
24463.2,-105572.0
24465.2,-105560.71428571429
24467.2,-105586.85714285713
24469.2,-105650.57142857142
24471.2,-105706.99999999999
24473.18,-105718.5714285714
24475.15,-105706.71428571428
24477.13,-105722.99999999999
24479.1,-105773.42857142857
24481.1,-105807.71428571428
24483.1,-105790.85714285714
24485.1,-105753.0
24487.1,-105748.0
24489.1,-105782.14285714284
24491.1,-105810.5714285714
24493.1,-105798.71428571428
24495.1,-105767.42857142855
24497.1,-105771.28571428571
24499.1,-105834.85714285714
24501.1,-105917.85714285714
24503.1,-105965.57142857142
24505.1,-105981.42857142857
24507.1,-106003.42857142857
24509.1,-106024.42857142855
24511.1,-105996.42857142855
24513.1,-105895.71428571428
24515.1,-105724.57142857142
24517.1,-105473.99999999999
24519.1,-105140.57142857142
24521.1,-104759.28571428571
24523.1,-104372.28571428571
24525.1,-103986.0
24527.1,-103603.42857142857
24529.1,-103280.42857142857
24531.1,-103099.42857142857
24533.1,-103095.28571428571
24535.1,-103249.57142857142
24537.1,-103540.2857142857
24539.1,-103947.85714285713
24541.1,-104429.42857142855
24543.1,-104926.85714285713
24545.1,-105382.71428571426
24547.1,-105734.0
24549.1,-105937.57142857142
24551.1,-106012.0
24553.07,-106015.71428571429
24555.05,-105983.42857142857
24557.03,-105916.0
24559.0,-105822.57142857143
24561.0,-105741.99999999999
24563.0,-105710.2857142857
24565.0,-105722.71428571428
24567.0,-105742.0
24569.0,-105743.14285714284
24571.0,-105737.5714285714
24573.0,-105749.28571428571
24575.0,-105779.71428571428
24577.0,-105802.71428571428
24579.0,-105790.71428571428
24581.0,-105744.57142857142
24583.0,-105699.14285714286
24585.0,-105689.71428571429
24587.0,-105710.57142857142
24589.0,-105721.71428571428
24591.0,-105704.0
24593.0,-105685.2857142857
24595.0,-105699.57142857142
24597.0,-105738.42857142857
24599.0,-105761.42857142858
24601.0,-105745.85714285714
24603.0,-105710.85714285714
24605.0,-105694.42857142857
24607.0,-105712.0
24609.0,-105738.57142857142
24611.0,-105736.2857142857
24613.0,-105700.57142857142
24615.0,-105665.99999999999
24617.0,-105661.42857142857
24619.0,-105673.0
24621.0,-105665.14285714286
24623.0,-105628.85714285714
24625.0,-105594.57142857143
24627.0,-105596.42857142857
24629.0,-105632.14285714286
24631.0,-105665.42857142858
24633.0,-105667.28571428571
24635.0,-105650.28571428572
24637.0,-105651.85714285713
24639.0,-105682.85714285713
24641.0,-105708.42857142855
24642.97,-105693.5714285714
24644.95,-105650.42857142858
24646.93,-105623.99999999999
24648.9,-105633.42857142858
24650.9,-105647.99999999999
24652.9,-105626.85714285714
24654.9,-105573.14285714286
24656.9,-105532.28571428571
24658.9,-105534.85714285713
24660.9,-105553.71428571428
24662.9,-105542.0
24664.9,-105499.14285714286
24666.9,-105469.71428571429
24668.9,-105476.99999999999
24670.9,-105493.14285714284
24672.9,-105479.85714285714
24674.9,-105436.57142857142
24676.9,-105394.57142857143
24678.9,-105378.71428571429
24680.9,-105382.2857142857
24682.9,-105379.85714285713
24684.9,-105358.0
24686.9,-105329.5714285714
24688.9,-105318.14285714284
24690.9,-105330.42857142857
24692.9,-105347.0
24694.9,-105341.28571428571
24696.9,-105309.85714285713
24698.9,-105279.99999999999
24700.9,-105280.28571428572
24702.9,-105300.14285714286
24704.9,-105298.57142857142
24706.9,-105258.14285714284
24708.9,-105212.42857142857
24710.9,-105202.42857142857
24712.9,-105220.57142857142
24714.9,-105217.85714285714
24716.9,-105168.14285714286
24718.9,-105105.42857142857
24720.9,-105081.71428571429
24722.88,-105096.42857142857
24724.85,-105094.28571428571
24726.82,-105041.0
24728.8,-104970.28571428571
24730.8,-104935.57142857142
24732.8,-104935.57142857143
24734.8,-104917.42857142857
24736.8,-104851.14285714284
24738.8,-104775.14285714284
24740.8,-104749.28571428572
24742.8,-104780.71428571429
24744.8,-104823.0
24746.8,-104841.28571428571
24748.8,-104849.0
24750.8,-104877.57142857143
24752.8,-104929.85714285713
24754.8,-104973.71428571426
24756.8,-104977.28571428571
24758.8,-104940.57142857142
24760.8,-104890.71428571428
24762.8,-104852.99999999999
24764.8,-104832.99999999999
24766.8,-104816.14285714284
24768.8,-104780.99999999999
24770.8,-104727.14285714284
24772.8,-104691.57142857142
24774.8,-104707.57142857142
24776.8,-104752.0
24778.8,-104769.14285714286
24780.8,-104751.14285714287
24782.8,-104750.14285714286
24784.8,-104800.99999999999
24786.8,-104871.0
24788.8,-104906.0
24790.8,-104903.57142857142
24792.8,-104913.42857142857
24794.8,-104966.71428571428
24796.8,-105034.71428571428
24798.8,-105071.28571428571
24800.8,-105076.14285714284
24802.78,-105091.2857142857
24804.75,-105140.14285714286
24806.72,-105197.57142857142
24808.7,-105226.57142857142
24810.7,-105227.14285714286
24812.7,-105235.0
24814.7,-105276.14285714286
24816.7,-105336.57142857143
24818.7,-105381.42857142857
24820.7,-105396.57142857142
24822.7,-105401.85714285713
24824.7,-105424.85714285713
24826.7,-105468.57142857142
24828.7,-105506.2857142857
24830.7,-105510.57142857142
24832.7,-105488.28571428571
24834.7,-105477.42857142857
24836.7,-105502.42857142857
24838.7,-105544.28571428571
24840.7,-105564.14285714286
24842.7,-105551.57142857142
24844.7,-105539.42857142857
24846.7,-105565.85714285713
24848.7,-105623.71428571428
24850.7,-105663.99999999999
24852.7,-105660.5714285714
24854.7,-105650.14285714284
24856.7,-105681.71428571428
24858.7,-105742.42857142857
24860.7,-105772.14285714286
24862.7,-105741.57142857143
24864.7,-105686.42857142857
24866.7,-105658.85714285713
24868.7,-105665.0
24870.7,-105663.85714285713
24872.7,-105626.57142857142
24874.7,-105576.28571428571
24876.7,-105559.28571428571
24878.7,-105589.0
24880.7,-105632.0
24882.68,-105645.99999999999
24884.65,-105624.71428571428
24886.63,-105604.85714285713
24888.6,-105621.85714285713
24890.6,-105662.57142857143
24892.6,-105679.42857142857
24894.6,-105653.28571428571
24896.6,-105617.28571428571
24898.6,-105613.0
24900.6,-105639.28571428572
24902.6,-105657.57142857142
24904.6,-105641.0
24906.6,-105607.28571428571
24908.6,-105596.71428571428
24910.6,-105623.57142857142
24912.6,-105657.14285714286
24914.6,-105657.42857142857
24916.6,-105626.57142857142
24918.6,-105610.28571428571
24920.6,-105638.5714285714
24922.6,-105682.28571428571
24924.6,-105692.57142857142
24926.6,-105671.85714285713
24928.6,-105671.57142857143
24930.6,-105717.57142857142
24932.6,-105774.14285714284
24934.6,-105795.14285714284
24936.6,-105785.14285714284
24938.6,-105785.14285714286
24940.6,-105813.14285714284
24942.6,-105846.14285714286
24944.6,-105855.42857142855
24946.6,-105839.14285714284
24948.6,-105820.57142857142
24950.6,-105822.42857142857
24952.6,-105846.14285714286
24954.6,-105871.85714285714
24956.6,-105881.14285714284
24958.6,-105878.28571428571
24960.6,-105885.2857142857
24962.57,-105914.57142857142
24964.55,-105949.71428571428
24966.53,-105956.14285714286
24968.5,-105919.99999999999
24970.5,-105870.14285714284
24972.5,-105848.14285714284
24974.5,-105856.28571428571
24976.5,-105854.42857142855
24978.5,-105817.28571428571
24980.5,-105773.0
24982.5,-105767.28571428571
24984.5,-105803.85714285713
24986.5,-105839.71428571428
24988.5,-105841.14285714284
24990.5,-105826.2857142857
24992.5,-105837.57142857142
24994.5,-105881.42857142857
24996.5,-105916.71428571429
24998.5,-105903.0
25000.5,-105852.57142857143
25002.5,-105820.71428571429
25004.5,-105834.28571428571
25006.5,-105850.14285714286
25008.5,-105824.42857142858
25010.5,-105787.28571428571
25012.5,-105785.71428571426
25014.5,-105799.42857142855
25016.5,-105787.28571428571
25018.5,-105757.28571428571
25020.5,-105727.28571428571
25022.5,-105684.28571428571
25024.5,-105631.71428571428
25026.5,-105607.14285714286
25028.5,-105618.14285714286
25030.5,-105624.42857142858
25032.5,-105607.42857142858
25034.5,-105601.71428571428
25036.5,-105635.85714285713
25038.5,-105689.85714285713
25040.5,-105736.71428571428
25042.5,-105782.57142857142
25044.5,-105834.99999999999
25046.5,-105882.57142857142
25048.5,-105923.85714285714
25050.5,-105965.42857142855
25052.47,-105988.0
25054.45,-105973.2857142857
25056.43,-105950.71428571428
25058.4,-105963.71428571429
25060.4,-106006.28571428571
25062.4,-106042.71428571429
25064.4,-106063.28571428571
25066.4,-106086.14285714284
25068.4,-106122.14285714284
25070.4,-106163.42857142857
25072.4,-106190.85714285713
25074.4,-106185.0
25076.4,-106147.71428571426
25078.4,-106115.14285714286
25080.4,-106116.57142857142
25082.4,-106127.57142857142
25084.4,-106101.0
25086.4,-106037.85714285713
25088.4,-105985.85714285713
25090.4,-105975.14285714284
25092.4,-105987.28571428571
25094.4,-105985.0
25096.4,-105956.71428571428
25098.4,-105932.99999999999
25100.4,-105955.28571428571
25102.4,-106023.0
25104.4,-106089.71428571429
25106.4,-106121.5714285714
25108.4,-106134.71428571429
25110.4,-106158.85714285714
25112.4,-106185.85714285714
25114.4,-106169.5714285714
25116.4,-106069.28571428571
25118.4,-105880.57142857143
25120.4,-105624.57142857143
25122.4,-105318.42857142858
25124.4,-104965.28571428572
25126.4,-104569.42857142858
25128.4,-104157.85714285713
25130.4,-103794.28571428571
25132.38,-103561.0
25134.35,-103505.14285714284
25136.32,-103611.71428571428
25138.3,-103851.71428571429
25140.3,-104227.85714285714
25142.3,-104739.42857142855
25144.3,-105321.85714285713
25146.3,-105864.0
25148.3,-106281.0
25150.3,-106554.42857142858
25152.3,-106710.85714285713
25154.3,-106777.42857142857
25156.3,-106759.14285714286
25158.3,-106657.71428571428
25160.3,-106504.42857142857
25162.3,-106360.42857142857
25164.3,-106276.14285714284
25166.3,-106246.2857142857
25168.3,-106217.14285714286
25170.3,-106153.85714285714
25172.3,-106090.85714285714
25174.3,-106082.28571428571
25176.3,-106117.14285714286
25178.3,-106129.42857142858
25180.3,-106092.57142857142
25182.3,-106050.14285714284
25184.3,-106045.85714285713
25186.3,-106063.42857142858
25188.3,-106056.85714285713
25190.3,-106011.2857142857
25192.3,-105959.85714285713
25194.3,-105943.42857142857
25196.3,-105963.85714285713
25198.3,-105983.71428571428
25200.3,-105975.85714285713
25202.3,-105953.99999999999
25204.3,-105949.28571428571
25206.3,-105970.99999999999
25208.3,-105998.71428571429
25210.3,-106004.42857142857
25212.28,-105980.71428571428
25214.25,-105949.71428571429
25216.22,-105940.14285714286
25218.2,-105952.42857142857
25220.2,-105954.85714285713
25222.2,-105921.0
25224.2,-105868.42857142857
25226.2,-105844.28571428571
25228.2,-105864.14285714287
25230.2,-105886.28571428571
25232.2,-105869.14285714286
25234.2,-105830.99999999999
25236.2,-105822.42857142857
25238.2,-105853.42857142857
25240.2,-105879.14285714284
25242.2,-105860.42857142857
25244.2,-105817.28571428571
25246.2,-105800.85714285713
25248.2,-105821.71428571428
25250.2,-105834.28571428571
25252.2,-105802.0
25254.2,-105750.0
25256.2,-105728.42857142857
25258.2,-105745.99999999999
25260.2,-105767.42857142857
25262.2,-105766.57142857143
25264.2,-105756.71428571428
25266.2,-105767.57142857142
25268.2,-105807.57142857142
25270.2,-105853.71428571426
25272.2,-105873.28571428571
25274.2,-105854.99999999999
25276.2,-105820.14285714286
25278.2,-105800.14285714284
25280.2,-105800.0
25282.2,-105792.57142857142
25284.2,-105753.28571428571
25286.2,-105695.85714285713
25288.2,-105661.57142857143
25290.2,-105667.71428571426
25292.18,-105678.14285714284
25294.15,-105646.42857142855
25296.13,-105579.14285714284
25298.1,-105529.57142857142
25300.1,-105524.85714285714
25302.1,-105532.0
25304.1,-105505.42857142857
25306.1,-105448.2857142857
25308.1,-105405.57142857142
25310.1,-105404.85714285714
25312.1,-105417.85714285714
25314.1,-105393.28571428571
25316.1,-105323.85714285714
25318.1,-105260.0
25320.1,-105241.28571428571
25322.1,-105242.28571428572
25324.1,-105211.14285714287
25326.1,-105144.85714285713
25328.1,-105089.42857142857
25330.1,-105075.14285714284
25332.1,-105082.85714285713
25334.1,-105077.85714285716
25336.1,-105048.42857142857
25338.1,-105006.14285714284
25340.1,-104970.42857142857
25342.1,-104958.71428571428
25344.1,-104968.71428571429
25346.1,-104968.71428571429
25348.1,-104935.85714285714
25350.1,-104898.57142857142
25352.1,-104903.5714285714
25354.1,-104943.42857142855
25356.1,-104962.71428571428
25358.1,-104934.14285714286
25360.1,-104892.14285714286
25362.1,-104881.85714285713
25364.1,-104903.57142857143
25366.1,-104918.28571428571
25368.1,-104901.85714285713
25370.1,-104878.14285714286
25372.07,-104889.42857142857
25374.05,-104940.28571428571
25376.03,-104989.0
25378.0,-104999.2857142857
25380.0,-104987.14285714286
25382.0,-104999.71428571429
25384.0,-105049.14285714286
25386.0,-105092.0
25388.0,-105090.14285714286
25390.0,-105069.28571428571
25392.0,-105084.14285714284
25394.0,-105138.71428571429
25396.0,-105184.28571428571
25398.0,-105194.14285714284
25400.0,-105193.71428571429
25402.0,-105212.14285714286
25404.0,-105241.57142857143
25406.0,-105259.14285714287
25408.0,-105261.99999999999
25410.0,-105263.71428571428
25412.0,-105273.57142857142
25414.0,-105297.0
25416.0,-105336.57142857142
25418.0,-105380.0
25420.0,-105406.0
25422.0,-105419.42857142857
25424.0,-105452.57142857142
25426.0,-105515.71428571428
25428.0,-105572.99999999999
25430.0,-105588.71428571426
25432.0,-105575.42857142857
25434.0,-105574.14285714286
25436.0,-105598.71428571428
25438.0,-105621.85714285713
25440.0,-105613.57142857142
25442.0,-105581.57142857143
25444.0,-105565.14285714286
25446.0,-105589.85714285714
25448.0,-105637.14285714284
25450.0,-105665.57142857143
25451.97,-105660.71428571428
25453.95,-105652.2857142857
25455.93,-105673.99999999999
25457.9,-105717.71428571429
25459.9,-105744.42857142857
25461.9,-105734.2857142857
25463.9,-105710.42857142855
25465.9,-105707.71428571429
25467.9,-105730.71428571429
25469.9,-105751.71428571428
25471.9,-105748.14285714286
25473.9,-105731.42857142857
25475.9,-105733.14285714286
25477.9,-105764.57142857142
25479.9,-105803.42857142855
25481.9,-105820.85714285713
25483.9,-105812.28571428571
25485.9,-105797.14285714284
25487.9,-105794.71428571428
25489.9,-105801.28571428571
25491.9,-105793.42857142858
25493.9,-105755.71428571428
25495.9,-105704.42857142857
25497.9,-105674.42857142855
25499.9,-105678.5714285714
25501.9,-105688.0
25503.9,-105669.42857142857
25505.9,-105634.14285714284
25507.9,-105625.42857142857
25509.9,-105655.71428571428
25511.9,-105688.42857142857
25513.9,-105686.28571428571
25515.9,-105654.42857142857
25517.9,-105632.57142857142
25519.9,-105650.28571428571
25521.9,-105684.71428571429
25523.9,-105688.14285714286
25525.9,-105661.28571428571
25527.9,-105650.0
25529.9,-105666.85714285714
25531.9,-105681.0
25533.9,-105678.2857142857
25535.9,-105670.71428571428
25537.9,-105657.85714285713
25539.8,-105633.57142857142
25541.8,-105614.57142857142
25543.8,-105620.0
25545.8,-105633.42857142857
25547.8,-105621.0
25549.8,-105587.14285714286
25551.8,-105575.0
25553.8,-105598.85714285713
25555.8,-105622.14285714286
25557.8,-105616.71428571429
25559.8,-105592.14285714286
25561.8,-105565.71428571428
25563.8,-105546.71428571428
25565.8,-105537.42857142857
25567.8,-105517.28571428572
25569.8,-105461.0
25571.8,-105388.85714285713
25573.8,-105352.85714285713
25575.8,-105364.85714285713
25577.8,-105386.71428571428
25579.8,-105395.2857142857
25581.8,-105414.28571428571
25583.8,-105472.42857142857
25585.8,-105562.71428571429
25587.8,-105655.85714285714
25589.8,-105727.28571428571
25591.8,-105766.85714285713
25593.8,-105786.14285714284
25595.8,-105813.42857142857
25597.8,-105853.42857142857
25599.8,-105866.85714285713
25601.8,-105826.0
25603.8,-105767.2857142857
25605.8,-105745.14285714284
25607.8,-105753.71428571428
25609.8,-105738.99999999999
25611.8,-105683.85714285714
25613.8,-105636.42857142857
25615.8,-105639.57142857143
25617.8,-105669.42857142857
25619.8,-105671.42857142857
25621.78,-105631.85714285714
25623.75,-105586.71428571428
25625.72,-105572.14285714286
25627.7,-105586.85714285713
25629.7,-105600.5714285714
25631.7,-105591.99999999997
25633.7,-105574.14285714284
25635.7,-105576.28571428572
25637.7,-105606.57142857142
25639.7,-105645.42857142858
25641.7,-105672.57142857142
25643.7,-105684.85714285716
25645.7,-105694.14285714287
25647.7,-105719.28571428571
25649.7,-105767.85714285713
25651.7,-105817.42857142855
25653.7,-105829.57142857142
25655.7,-105787.57142857143
25657.7,-105707.28571428571
25659.7,-105598.14285714284
25661.7,-105428.42857142855
25663.7,-105154.85714285714
25665.7,-104785.42857142857
25667.7,-104386.57142857142
25669.7,-104020.71428571429
25671.7,-103698.85714285713
25673.7,-103414.71428571428
25675.7,-103208.85714285713
25677.7,-103162.42857142857
25679.7,-103320.14285714284
25681.7,-103645.71428571428
25683.7,-104063.57142857143
25685.7,-104523.57142857142
25687.7,-105005.42857142858
25689.7,-105472.14285714286
25691.7,-105849.99999999999
25693.7,-106071.14285714284
25695.7,-106128.42857142857
25697.7,-106076.57142857142
25699.7,-105979.42857142857
25701.68,-105864.99999999999
25703.65,-105733.0
25705.63,-105592.71428571428
25707.6,-105478.85714285714
25709.6,-105422.28571428571
25711.6,-105412.42857142858
25713.6,-105405.57142857142
25715.6,-105375.28571428571
25717.6,-105339.5714285714
25719.6,-105328.71428571428
25721.6,-105345.42857142857
25723.6,-105367.57142857142
25725.6,-105373.14285714284
25727.6,-105356.85714285713
25729.6,-105335.57142857142
25731.6,-105332.85714285713
25733.6,-105347.71428571428
25735.6,-105346.42857142855
25737.6,-105302.57142857142
25739.6,-105239.28571428571
25741.6,-105209.85714285713
25743.6,-105229.71428571428
25745.6,-105251.42857142857
25747.6,-105228.57142857142
25749.6,-105184.57142857142
25751.6,-105180.57142857142
25753.6,-105221.71428571428
25755.6,-105242.71428571428
25757.6,-105199.57142857142
25759.6,-105133.0
25761.6,-105109.99999999999
25763.6,-105130.42857142858
25765.6,-105134.57142857142
25767.6,-105092.5714285714
25769.6,-105040.14285714284
25771.6,-105021.5714285714
25773.6,-105036.85714285713
25775.6,-105056.0
25777.6,-105055.28571428571
25779.6,-105032.0
25781.57,-105004.57142857143
25783.55,-104998.85714285714
25785.53,-105015.71428571429
25787.5,-105019.42857142855
25789.5,-104982.14285714284
25791.5,-104929.14285714286
25793.5,-104910.85714285713
25795.5,-104936.71428571428
25797.5,-104962.42857142857
25799.5,-104944.85714285713
25801.5,-104892.28571428571
25803.5,-104852.85714285713
25805.5,-104855.42857142857
25807.5,-104872.42857142855
25809.5,-104852.85714285713
25811.5,-104791.42857142857
25813.5,-104739.85714285714
25815.5,-104739.28571428571
25817.5,-104759.71428571428
25819.5,-104736.42857142857
25821.5,-104657.85714285714
25823.5,-104584.28571428572
25825.5,-104566.85714285713
25827.5,-104582.0
25829.5,-104570.14285714284
25831.5,-104519.42857142855
25833.5,-104475.71428571428
25835.5,-104474.85714285713
25837.5,-104494.99999999999
25839.5,-104489.42857142857
25841.5,-104445.85714285714
25843.5,-104395.42857142857
25845.5,-104371.28571428571
25847.5,-104373.14285714286
25849.5,-104374.28571428571
25851.5,-104352.0
25853.5,-104306.57142857142
25855.5,-104258.57142857142
25857.5,-104229.57142857143
25859.5,-104215.57142857142
25861.47,-104183.57142857142
25863.45,-104108.85714285713
25865.43,-104016.14285714284
25867.4,-103957.28571428571
25869.4,-103944.42857142858
25871.4,-103932.42857142858
25873.4,-103881.71428571426
25875.4,-103813.99999999997
25877.4,-103783.14285714284
25879.4,-103800.57142857142
25881.4,-103814.99999999999
25883.4,-103780.14285714286
25885.4,-103719.71428571429
25887.4,-103694.85714285713
25889.4,-103716.57142857142
25891.4,-103731.71428571429
25893.4,-103697.85714285713
25895.4,-103641.14285714284
25897.4,-103621.71428571426
25899.4,-103657.28571428571
25901.4,-103696.71428571429
25903.4,-103684.0
25905.4,-103632.28571428571
25907.4,-103604.14285714284
25909.4,-103622.28571428571
25911.4,-103645.28571428571
25913.4,-103634.0
25915.4,-103602.28571428571
25917.4,-103589.42857142858
25919.4,-103615.42857142857
25921.4,-103665.42857142857
25923.4,-103705.42857142855
25925.4,-103713.2857142857
25927.4,-103705.5714285714
25929.4,-103718.28571428571
25931.4,-103758.85714285714
25933.4,-103793.99999999999
25935.4,-103797.42857142857
25937.4,-103787.14285714286
25939.4,-103800.14285714284
25941.38,-103842.42857142855
25943.35,-103886.42857142855
25945.32,-103908.57142857142
25947.3,-103912.14285714286
25949.3,-103920.14285714286
25951.3,-103957.14285714286
25953.3,-104024.28571428571
25955.3,-104085.42857142858
25957.3,-104108.28571428572
25959.3,-104118.28571428571
25961.3,-104166.42857142857
25963.3,-104243.85714285713
25965.3,-104284.71428571428
25967.3,-104259.57142857142
25969.3,-104213.71428571428
25971.3,-104198.2857142857
25973.3,-104208.42857142855
25975.3,-104205.57142857142
25977.3,-104175.0
25979.3,-104142.2857142857
25981.3,-104139.42857142855
25983.3,-104166.71428571428
25985.3,-104197.14285714286
25987.3,-104207.85714285714
25989.3,-104198.2857142857
25991.3,-104185.57142857142
25993.3,-104189.5714285714
25995.3,-104211.42857142855
25997.3,-104226.5714285714
25999.3,-104213.28571428571
26001.3,-104188.14285714286
26003.3,-104189.28571428571
26005.3,-104222.71428571429
26007.3,-104249.57142857142
26009.3,-104238.0
26011.3,-104208.71428571428
26013.3,-104208.71428571429
26015.3,-104246.85714285713
26017.3,-104280.14285714286
26019.3,-104269.0
26021.28,-104232.42857142857
26023.25,-104226.85714285714
26025.22,-104267.85714285713
26027.2,-104303.28571428571
26029.2,-104293.57142857142
26031.2,-104277.0
26033.2,-104305.85714285713
26035.2,-104357.85714285714
26037.2,-104375.57142857143
26039.2,-104352.14285714287
26041.2,-104317.71428571426
26043.2,-104278.14285714284
26045.2,-104226.85714285713
26047.2,-104180.14285714284
26049.2,-104156.28571428571
26051.2,-104143.14285714286
26053.2,-104122.14285714287
26055.2,-104103.57142857142
26057.2,-104107.28571428571
26059.2,-104126.85714285713
26061.2,-104143.99999999999
26063.2,-104154.14285714284
26065.2,-104154.28571428571
26067.2,-104143.0
26069.2,-104143.0
